Order,Line,Site,Supplier,Name,Item Number,Quantity Ordered,Quantity Open,Quantity Received,UM,Due Date,Sales/Job,Producti,St,ERS PL Opt,ERS Opt,Consignment,Type,Operation,Ship-To,Performance Date,Need Date,Order Revision,Item Description
PO031902,6,11-200,10S1002,Bridgeville Industries,62203,"9,500.0",0.0,"9,500.0",EA,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,"Stud Press Fit #6 1/4"""
PO031903,1,11-100,10S1003,Heron Surgical Supply,01012,650.0,0.0,670.0,EA,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,"Sterile Probe Covers, 20 One time use"
PO031904,1,11-100,10S1004,Sungro Chemicals,60061,90.0,0.0,90.0,GA,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,Black Paint
PO031904,2,11-100,10S1004,Sungro Chemicals,60062,90.0,0.0,90.0,GA,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,"Paint, Other"
PO031904,3,11-300,10S1004,Sungro Chemicals,80010,"9,200.0",0.0,"9,200.0",GA,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,Distilled Water Liquid
PO031904,4,11-300,10S1004,Sungro Chemicals,80011,320.0,0.0,320.0,GA,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,Purified Water Liquid
PO031904,5,11-300,10S1004,Sungro Chemicals,80041,"1,300.0",0.0,"1,300.0",G,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,Caromer 980 Powder/Thickening Agent
PO031904,6,11-300,10S1004,Sungro Chemicals,80043,"22,500.0",0.0,"22,500.0",G,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,Ceratonia Siliquis (Locust Bean Gum) Powder
PO031904,7,11-300,10S1004,Sungro Chemicals,80044,"22,500.0",0.0,"22,500.0",G,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,Xanthan Gum Powder
PO031904,8,11-500,10S1004,Sungro Chemicals,80060,"1,000.0",0.0,"1,000.0",G,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,Simethicone
PO031904,9,11-500,10S1004,Sungro Chemicals,80064,20.0,0.0,20.0,G,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,Magnesium Stearate
PO031905,1,11-100,10S1005,Absolute Electronics Company,60003,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Keyboard
PO031906,1,11-100,10S1006,Hampton Electronics,60002,25.0,0.0,25.0,EA,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,Display / Readout
PO031906,2,11-100,10S1006,Hampton Electronics,60008,25.0,0.0,25.0,EA,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,Printer
PO031907,1,11-400,11S1000,Chiro Foods Limited,80051,10.0,0.0,10.0,G,06/03/2019,,,c,0,1,No,,0,11-400,06/03/2019,06/03/2019,0,Proprietary Spice Mix
PO031908,1,11-300,11S1001,Plastics of Oshawa,90010,"4,800.0",0.0,"4,820.0",EA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Pump Dispenser .25l
PO031908,2,11-300,11S1001,Plastics of Oshawa,90011,"33,000.0",0.0,"33,000.0",EA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Plastic Bottle .5l
PO031908,3,11-300,11S1001,Plastics of Oshawa,90012,"4,800.0",0.0,"4,800.0",EA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Plastic Bottle 1l
PO031908,4,11-400,11S1001,Plastics of Oshawa,90019,"11,100.0",0.0,"11,100.0",EA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,"Plastic Bottle, 750 ml"
PO031909,1,11-300,12S1001,Packaging Components Ltd.,90013,"11,500.0",0.0,"11,520.0",EA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,4 Liter Tub
PO031909,2,11-300,12S1001,Packaging Components Ltd.,90016,"200,000.0",0.0,"200,000.0",EA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,25 ml Tube
PO031909,3,11-300,12S1001,Packaging Components Ltd.,90040,"47,500.0",0.0,"47,500.0",EA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Caps
PO031909,4,11-300,12S1001,Packaging Components Ltd.,90072,"4,660.0",0.0,"4,660.0",EA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,"Multi-Pack, 4 Bottle Box"
PO031909,5,11-100,12S1001,Packaging Components Ltd.,90093,75.0,0.0,75.0,EA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Shipping Carton
PO031910,1,11-100,12S1002,Mexico City Chemicals,60060,160.0,0.0,160.0,GA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,White Paint
PO031910,2,11-300,12S1002,Mexico City Chemicals,80020,600.0,0.0,600.0,ML,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Fragrance
PO031910,3,11-300,12S1002,Mexico City Chemicals,80021,125.0,0.0,125.0,GA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Green Colorant
PO031910,4,11-300,12S1002,Mexico City Chemicals,80033,35.0,0.0,35.0,L,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Jojoba Oil Liquid
PO031910,5,11-300,12S1002,Mexico City Chemicals,80034,325.0,0.0,325.0,L,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Aloe Vera Oil Liquid
PO031910,6,11-300,12S1002,Mexico City Chemicals,80042,"4,500.0",0.0,"4,500.0",G,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Potassium Sorbate Powder
PO031910,7,11-500,12S1002,Mexico City Chemicals,80061,10.0,0.0,10.0,G,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Compressable Sugar
PO031910,8,11-500,12S1002,Mexico City Chemicals,80065,75.0,0.0,75.0,G,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Maltodextrin
PO031911,1,11-100,12S1003,Puerto Vallarta Surgical Supplies,01013,"2,700.0",0.0,"2,720.0",BX,08/03/2019,,,c,0,1,No,,0,11-100,08/03/2019,08/03/2019,0,"Sterile Wipes, Box of 50"
PO031912,1,11-300,20S1002,Pharmaceutical Chemical Supply,80001,"1,000.0",0.0,"1,020.0",G,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Quaternary Amonium Chloride
PO031912,2,11-300,20S1002,Pharmaceutical Chemical Supply,80002,500.0,0.0,500.0,G,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Biguanide Compound
PO031912,3,11-300,20S1002,Pharmaceutical Chemical Supply,80031,"1,900.0",0.0,"1,900.0",L,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Ethanol Liquid
PO031912,4,11-300,20S1002,Pharmaceutical Chemical Supply,80035,35.0,0.0,35.0,L,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Glyceryl Monoiaurate Liquid
PO031912,5,11-300,20S1002,Pharmaceutical Chemical Supply,80036,110.0,0.0,110.0,L,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Benzyl Alcohol Liquid
PO031912,6,11-300,20S1002,Pharmaceutical Chemical Supply,80037,5.0,0.0,5.0,L,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,EDTA Liquid
PO031912,7,11-300,20S1002,Pharmaceutical Chemical Supply,80038,"2,750.0",0.0,"2,750.0",L,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Phenoxyethanol Liquid
PO031912,8,11-300,20S1002,Pharmaceutical Chemical Supply,80040,850.0,0.0,850.0,L,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Lidocaine Liquid
PO031912,9,11-500,20S1002,Pharmaceutical Chemical Supply,80062,5.0,0.0,5.0,ML,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Dextrose
PO031913,1,11-300,20S1003,Containers Ltd,90014,"500,500.0",0.0,"500,520.0",EA,06/03/2019,,,c,0,1,No,,0,11-500,06/03/2019,06/03/2019,0,5 ml Tube
PO031913,2,11-500,20S1003,Containers Ltd,90017,750.0,0.0,750.0,EA,06/03/2019,,,c,0,1,No,,0,11-500,06/03/2019,06/03/2019,0,"Bottle, 50 Size"
PO031913,3,11-500,20S1003,Containers Ltd,90030,"1,450.0",0.0,"1,450.0",EA,06/03/2019,,,c,0,1,No,,0,11-500,06/03/2019,06/03/2019,0,"Blister Pack, 6 Tablet"
PO031913,4,11-300,20S1003,Containers Ltd,90050,"2,250.0",0.0,"2,250.0",EA,06/03/2019,,,c,0,1,No,,0,11-500,06/03/2019,06/03/2019,0,25 Gallon Drum
PO031913,5,11-500,20S1003,Containers Ltd,90073,750.0,0.0,750.0,EA,06/03/2019,,,c,0,1,No,,0,11-500,06/03/2019,06/03/2019,0,"Box, 2 Blister Pack Size"
PO031914,1,11-100,21S1001,Power Cord International,60009,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Probe Housing Rev. A
PO031914,2,11-100,21S1001,Power Cord International,60080,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Power Cord - UK
PO031914,3,11-100,21S1001,Power Cord International,60081,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Power Cord - US
PO031914,4,11-100,21S1001,Power Cord International,60082,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Power Cord - Australia
PO031914,5,11-100,21S1001,Power Cord International,60083,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Power Cord - Universal
PO031914,6,11-100,21S1001,Power Cord International,60088,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Power Converter-Standard
PO031914,7,11-100,21S1001,Power Cord International,60089,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Power Converter - Smart
PO031915,1,11-100,21S1003,Babberich Electronics,60014,20.0,0.0,20.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Software CD
PO031915,2,11-100,21S1003,Babberich Electronics,60050,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Base Unit / CPU
PO031915,3,11-100,21S1003,Babberich Electronics,60051,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Microprocessor IM Rev. A
PO031916,1,11-300,22S1001,Cheshire Packaging Products,90015,"250,100.0",0.0,"250,120.0",EA,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,15 ml Tube
PO031916,2,11-500,22S1001,Cheshire Packaging Products,90018,750.0,0.0,750.0,EA,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,"Bottle, 100 Size"
PO031916,3,11-200,22S1001,Cheshire Packaging Products,90031,"4,510.0",0.0,"4,510.0",EA,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,Generic Packaging
PO031916,4,11-300,22S1001,Cheshire Packaging Products,90070,"4,750.0",0.0,"4,750.0",EA,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,Assortment Box
PO031916,5,11-300,22S1001,Cheshire Packaging Products,90071,"4,700.0",0.0,"4,700.0",EA,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,"Multi-Pack, 2 Bottle Box"
PO031916,6,11-300,22S1001,Cheshire Packaging Products,90092,"30,000.0",0.0,"30,000.0",EA,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,Standard Box
PO031917,1,11-400,22S1002,Organic Food Supply,80053,"12,500.0",0.0,"12,520.0",ML,14/03/2019,,,c,0,1,No,,0,11-400,14/03/2019,14/03/2019,0,Preservative
PO031918,1,11-100,30S1001,Xia Electronics,60004,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Transducer - 10 Mhz
PO031918,2,11-100,30S1001,Xia Electronics,60010,"6,000.0",0.0,"6,000.0",G,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Pepared Layered Mat
PO031919,1,11-100,30S1002,Tabu Power Cord Co.,60006,25.0,0.0,25.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Monitor Cable
PO031919,2,11-100,30S1002,Tabu Power Cord Co.,60011,100.0,0.0,100.0,EA,14/03/2019,,,c,0,1,No,,0,11-100,14/03/2019,14/03/2019,0,Oscillator Elements
PO031920,1,11-300,30S1004,Shanghai Chemical Manufacturers,80003,"2,000.0",0.0,"2,020.0",ML,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,Phenolic
PO031920,2,11-300,30S1004,Shanghai Chemical Manufacturers,80032,260.0,0.0,260.0,L,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,Glycerin Liquid
PO031920,3,11-300,30S1004,Shanghai Chemical Manufacturers,80045,"22,500.0",0.0,"22,500.0",G,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,Cyamposis Tetragonolobus (Guar Gum) Powder
PO031920,4,11-300,30S1004,Shanghai Chemical Manufacturers,80046,"11,400.0",0.0,"11,400.0",G,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,Citric Acid Powder
PO031920,5,11-500,30S1004,Shanghai Chemical Manufacturers,80063,5.0,0.0,5.0,ML,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,Flavor
PO031920,6,11-500,30S1004,Shanghai Chemical Manufacturers,80066,65.0,0.0,65.0,G,14/03/2019,,,c,0,1,No,,0,11-300,14/03/2019,14/03/2019,0,Sorbitol
PO031921,1,11-200,31S1002,Sydney Copper Company,62250,"2,000.0",0.0,"2,020.0",LB,16/03/2019,,,c,0,1,No,,0,11-200,16/03/2019,16/03/2019,0,Steel CRS 18ga 4301
PO031922,1,11-200,31S1003,Henderson Industrial,62202,"4,600.0",0.0,"4,600.0",EA,06/03/2019,,,c,0,1,No,,0,11-200,06/03/2019,06/03/2019,0,Pem Nut #6 .0125
PO031923,1,11-100,23S1000,Leiferant A,60002,10.0,0.0,10.0,EA,06/03/2019,,,c,0,1,No,,0,11-100,06/03/2019,06/03/2019,0,Display / Readout
PO031924,1,11-100,23S1001,BGS Innovation AG,60003,10.0,0.0,10.0,EA,08/03/2019,,,c,0,1,No,,0,11-100,08/03/2019,08/03/2019,0,Keyboard
PO031925,1,11-500,23S1002,Huber Metalwaren,90073,100.0,0.0,100.0,EA,10/03/2019,,,c,0,1,No,,0,11-500,10/03/2019,10/03/2019,0,"Box, 2 Blister Pack Size"
PO031926,1,11-300,40S1000,Lojas Americanas,90050,100.0,0.0,100.0,EA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,25 Gallon Drum
PO031927,1,11-100,40S1001,ABC Compomentes Electronicos SA,90093,100.0,0.0,100.0,EA,16/03/2019,,,c,0,1,No,,0,11-300,16/03/2019,16/03/2019,0,Shipping Carton
PO031928,1,11-300,40S1002,Tintas Coloridas SA,90091,100.0,0.0,100.0,EA,06/03/2019,,,c,0,1,No,,0,11-300,06/03/2019,06/03/2019,0,Standard Shipping Box
PO031999,1,11-100,10S1002,Bridgeville Industries,60005,20.0,0.0,20.0,EA,,,,c,0,1,No,,0,11-100,,,1,Battery
PO031999,2,11-100,10S1002,Bridgeville Industries,60005,20.0,0.0,20.0,EA,09/03/2019,,,c,0,1,No,,0,11-100,09/03/2019,09/03/2019,1,Battery
PO041199,1,11-100,10S1002,Bridgeville Industries,60005,20.0,0.0,20.0,EA,08/04/2011,,,c,0,1,No,,0,11-100,08/04/2011,08/04/2011,0,Battery
PO041199,2,11-100,10S1002,Bridgeville Industries,60005,10.0,0.0,10.0,EA,18/04/2011,,,,0,1,No,,0,11-100,18/04/2011,18/04/2011,0,Battery
PO041601,1,11-400,10S1001,Taylor & Fulton Fruit Co.,80050,10.0,0.0,10.0,LB,07/04/2016,,,c,0,1,No,,0,11-400,07/04/2016,07/04/2016,0,Fruit
PO041602,1,11-100,10S1002,Bridgeville Industries,60001,25.0,0.0,25.0,EA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Durable Plastic Housing
PO041602,2,11-100,10S1002,Bridgeville Industries,60005,25.0,0.0,25.0,EA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Battery
PO041602,3,11-100,10S1002,Bridgeville Industries,60007,25.0,0.0,25.0,EA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Movable Cart
PO041602,4,11-100,10S1002,Bridgeville Industries,60012,78.0,0.0,78.0,EA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Electrodes
PO041602,5,11-200,10S1002,Bridgeville Industries,62201,600.0,0.0,600.0,EA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,"24V Amp 2HP, 1/2 Dia"
PO041602,6,11-200,10S1002,Bridgeville Industries,62203,"4,750.0",0.0,"4,750.0",EA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,"Stud Press Fit #6 1/4"""
PO041603,1,11-100,10S1003,Heron Surgical Supply,01012,325.0,0.0,325.0,BX,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,"Sterile Probe Covers, 20 One time use"
PO041604,1,11-100,10S1004,Sungro Chemicals,60061,45.0,0.0,45.0,GA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Black Paint
PO041604,2,11-100,10S1004,Sungro Chemicals,60062,45.0,0.0,45.0,GA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,"Paint, Other"
PO041604,3,11-300,10S1004,Sungro Chemicals,80010,"4,600.0",0.0,"4,600.0",GA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Distilled Water Liquid
PO041604,4,11-300,10S1004,Sungro Chemicals,80011,160.0,0.0,160.0,GA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Purified Water Liquid
PO041604,5,11-300,10S1004,Sungro Chemicals,80041,650.0,0.0,650.0,G,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Caromer 980 Powder/Thickening Agent
PO041604,6,11-300,10S1004,Sungro Chemicals,80043,"11,250.0",0.0,"11,250.0",G,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Ceratonia Siliquis (Locust Bean Gum) Powder
PO041604,7,11-300,10S1004,Sungro Chemicals,80044,"11,250.0",0.0,"11,250.0",G,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Xanthan Gum Powder
PO041604,8,11-500,10S1004,Sungro Chemicals,80060,500.0,0.0,500.0,G,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Simethicone
PO041604,9,11-500,10S1004,Sungro Chemicals,80064,10.0,0.0,10.0,G,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Magnesium Stearate
PO041605,1,11-100,10S1005,Absolute Electronics Company,60003,13.0,0.0,13.0,EA,17/04/2016,,,c,0,1,No,,0,11-100,17/04/2016,17/04/2016,0,Keyboard
PO041606,1,11-100,10S1006,Hampton Electronics,60002,13.0,0.0,13.0,EA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Display / Readout
PO041606,2,11-100,10S1006,Hampton Electronics,60008,13.0,0.0,13.0,EA,07/04/2016,,,c,0,1,No,,0,11-100,07/04/2016,07/04/2016,0,Printer
PO041607,1,11-400,11S1000,Chiro Foods Limited,80051,5.0,0.0,5.0,G,07/04/2016,,,c,0,1,No,,0,11-400,07/04/2016,07/04/2016,0,Proprietary Spice Mix
PO041608,1,11-300,11S1001,Plastics of Oshawa,90010,"2,400.0",0.0,"2,400.0",EA,07/04/2016,,,c,0,1,No,,0,11-300,07/04/2016,07/04/2016,0,Pump Dispenser .25l
PO041608,2,11-300,11S1001,Plastics of Oshawa,90011,"16,500.0",0.0,"16,500.0",EA,07/04/2016,,,c,0,1,No,,0,11-300,07/04/2016,07/04/2016,0,Plastic Bottle .5l
PO041608,3,11-300,11S1001,Plastics of Oshawa,90012,"2,400.0",0.0,"2,400.0",EA,07/04/2016,,,c,0,1,No,,0,11-300,07/04/2016,07/04/2016,0,Plastic Bottle 1l
PO041608,4,11-400,11S1001,Plastics of Oshawa,90019,"5,550.0",0.0,"5,550.0",EA,07/04/2016,,,c,0,1,No,,0,11-300,07/04/2016,07/04/2016,0,"Plastic Bottle, 750 ml"
PO041609,1,11-300,12S1001,Packaging Components Ltd.,90013,"5,750.0",0.0,"5,750.0",EA,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,4 Liter Tub
PO041609,2,11-300,12S1001,Packaging Components Ltd.,90016,"100,000.0",0.0,"100,000.0",EA,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,25 ml Tube
PO041609,3,11-300,12S1001,Packaging Components Ltd.,90040,"23,750.0",0.0,"23,750.0",EA,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Caps
PO041609,4,11-300,12S1001,Packaging Components Ltd.,90072,"2,330.0",0.0,"2,330.0",EA,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,"Multi-Pack, 4 Bottle Box"
PO041609,5,11-100,12S1001,Packaging Components Ltd.,90093,38.0,0.0,38.0,EA,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Shipping Carton
PO041610,1,11-100,12S1002,Mexico City Chemicals,60060,80.0,0.0,80.0,GA,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,White Paint
PO041610,2,11-300,12S1002,Mexico City Chemicals,80020,300.0,0.0,300.0,ML,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Fragrance
PO041610,3,11-300,12S1002,Mexico City Chemicals,80021,63.0,0.0,63.0,GA,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Green Colorant
PO041610,4,11-300,12S1002,Mexico City Chemicals,80033,18.0,0.0,18.0,L,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Jojoba Oil Liquid
PO041610,5,11-300,12S1002,Mexico City Chemicals,80034,165.0,0.0,165.0,L,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Aloe Vera Oil Liquid
PO041610,6,11-300,12S1002,Mexico City Chemicals,80042,"2,250.0",0.0,"2,250.0",G,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Potassium Sorbate Powder
PO041610,7,11-500,12S1002,Mexico City Chemicals,80061,5.0,0.0,5.0,G,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Compressable Sugar
PO041610,8,11-500,12S1002,Mexico City Chemicals,80065,38.0,0.0,38.0,G,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Maltodextrin
PO041612,1,11-300,20S1002,Pharmaceutical Chemical Supply,80001,500.0,0.0,500.0,G,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Quaternary Amonium Chloride
PO041612,2,11-300,20S1002,Pharmaceutical Chemical Supply,80002,250.0,0.0,250.0,G,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Biguanide Compound
PO041612,3,11-300,20S1002,Pharmaceutical Chemical Supply,80031,950.0,0.0,950.0,L,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Ethanol Liquid
PO041612,4,11-300,20S1002,Pharmaceutical Chemical Supply,80035,18.0,0.0,18.0,L,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Glyceryl Monoiaurate Liquid
PO041612,5,11-300,20S1002,Pharmaceutical Chemical Supply,80036,55.0,0.0,55.0,L,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Benzyl Alcohol Liquid
PO041612,6,11-300,20S1002,Pharmaceutical Chemical Supply,80037,3.0,0.0,3.0,L,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,EDTA Liquid
PO041612,7,11-300,20S1002,Pharmaceutical Chemical Supply,80038,"1,375.0",0.0,"1,375.0",L,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Phenoxyethanol Liquid
PO041612,8,11-300,20S1002,Pharmaceutical Chemical Supply,80040,425.0,0.0,425.0,L,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Lidocaine Liquid
PO041612,9,11-500,20S1002,Pharmaceutical Chemical Supply,80062,3.0,0.0,3.0,ML,11/04/2016,,,c,0,1,No,,0,11-300,11/04/2016,11/04/2016,0,Dextrose
PO041613,1,11-300,20S1003,Containers Ltd,90014,"250,250.0",0.0,"250,250.0",EA,11/04/2016,,,c,0,1,No,,0,11-500,11/04/2016,11/04/2016,0,5 ml Tube
PO041613,2,11-500,20S1003,Containers Ltd,90017,375.0,0.0,375.0,EA,11/04/2016,,,c,0,1,No,,0,11-500,11/04/2016,11/04/2016,0,"Bottle, 50 Size"
PO041613,3,11-500,20S1003,Containers Ltd,90030,725.0,0.0,725.0,EA,11/04/2016,,,c,0,1,No,,0,11-500,11/04/2016,11/04/2016,0,"Blister Pack, 6 Tablet"
PO041613,4,11-300,20S1003,Containers Ltd,90050,"1,125.0",0.0,"1,125.0",EA,11/04/2016,,,c,0,1,No,,0,11-500,11/04/2016,11/04/2016,0,25 Gallon Drum
PO041613,5,11-500,20S1003,Containers Ltd,90073,375.0,0.0,375.0,EA,11/04/2016,,,c,0,1,No,,0,11-500,11/04/2016,11/04/2016,0,"Box, 2 Blister Pack Size"
PO041614,1,11-100,21S1001,Power Cord International,60009,13.0,0.0,13.0,EA,17/04/2016,,,c,0,1,No,,0,11-100,17/04/2016,17/04/2016,0,Probe Housing Rev. A
PO041614,2,11-100,21S1001,Power Cord International,60080,13.0,0.0,13.0,EA,17/04/2016,,,c,0,1,No,,0,11-100,17/04/2016,17/04/2016,0,Power Cord - UK
PO041614,3,11-100,21S1001,Power Cord International,60081,13.0,0.0,13.0,EA,17/04/2016,,,c,0,1,No,,0,11-100,17/04/2016,17/04/2016,0,Power Cord - US
PO041614,4,11-100,21S1001,Power Cord International,60082,13.0,0.0,13.0,EA,17/04/2016,,,c,0,1,No,,0,11-100,17/04/2016,17/04/2016,0,Power Cord - Australia
